ID,IC50_nM
TEST_000,291.26912050447163
TEST_001,15.902546225853188
TEST_002,25.87583924766424
TEST_003,19.4940815164311
TEST_004,19.018079856831395
TEST_005,20.345160070068964
TEST_006,22.586266306526035
TEST_007,19.150396831420522
TEST_008,46.36070162777047
TEST_009,140.78215831851324
TEST_010,172.90546897334684
TEST_011,18.782112799008054
TEST_012,22.75569748009255
TEST_013,40.91594560697922
TEST_014,18.81012435312482
TEST_015,16.82351217028017
TEST_016,18.1266131640112
TEST_017,28.904456979785042
TEST_018,23.107342416949976
TEST_019,19.844695729847984
TEST_020,25.81814288601382
TEST_021,18.068620650419874
TEST_022,78.3813510516692
TEST_023,21.85971243231652
TEST_024,23.56375206236288
TEST_025,18.186652883030927
TEST_026,21.453728377260646
TEST_027,17.14812602893007
TEST_028,22.88246347311374
TEST_029,23.625022033658855
TEST_030,21.34177591401889
TEST_031,26.914487290822404
TEST_032,28.658638582168297
TEST_033,28.075697569254455
TEST_034,24.915848035519623
TEST_035,22.369605921616394
TEST_036,46.45598434418454
TEST_037,24.438369236376754
TEST_038,24.02948396762872
TEST_039,17.38957183209116
TEST_040,22.294188389510808
TEST_041,15.37525127922035
TEST_042,32.8061718505294
TEST_043,25.81814288601382
TEST_044,19.65031173393407
TEST_045,19.474017482674682
TEST_046,87.12533168135165
TEST_047,147.30768241274873
TEST_048,119.49048759801924
TEST_049,24.775171340426265
TEST_050,81.10129291472136
TEST_051,25.682429883846996
TEST_052,24.839432343338043
TEST_053,20.160568654633966
TEST_054,32.311590288329725
TEST_055,26.27207918643968
TEST_056,123.01822161243383
TEST_057,44.329380965449985
TEST_058,17.397581870103817
TEST_059,23.357128199581826
TEST_060,108.73303438260862
TEST_061,21.398363245151845
TEST_062,23.0288484748117
TEST_063,22.68442512748783
TEST_064,34.35403689849633
TEST_065,25.38065219553957
TEST_066,19.441162135904992
TEST_067,19.649180603619193
TEST_068,27.61142933195137
TEST_069,15.675429330263682
TEST_070,28.969544499935353
TEST_071,238.63150363714666
TEST_072,19.242606057251226
TEST_073,40.541776747851024
TEST_074,29.4253896334712
TEST_075,30.00492825043305
TEST_076,19.75667650962355
TEST_077,23.384333706510937
TEST_078,24.15090075961743
TEST_079,21.541728875655274
TEST_080,20.81719556779586
TEST_081,30.085576186353627
TEST_082,16.69701698258652
TEST_083,17.998261420708722
TEST_084,25.637952190587995
TEST_085,21.285202084317742
TEST_086,27.19551091604957
TEST_087,21.713813887967316
TEST_088,85.40890906109853
TEST_089,18.949840354884447
TEST_090,36.82302344455512
TEST_091,36.00831322829285
TEST_092,20.445345051581825
TEST_093,42.36158704166745
TEST_094,24.487186497472226
TEST_095,140.1675941224771
TEST_096,34.35403689849633
TEST_097,46.25348328809439
TEST_098,101.02280999577056
TEST_099,18.770823812942922
TEST_100,19.071433298595082
TEST_101,22.90794391193317
TEST_102,222.14193756852782
TEST_103,17.705392367356087
TEST_104,29.824816325910643
TEST_105,120.59468698474444
TEST_106,21.523136279959246
TEST_107,31.203129114103735
TEST_108,21.059324879402357
TEST_109,122.23635661814461
TEST_110,25.81814288601382
TEST_111,15.768647485192128
TEST_112,25.310943438990055
