ID,IC50_nM
TEST_000,81.99738454574769
TEST_001,36.39150361272093
TEST_002,10.256519262514331
TEST_003,17.04904275992887
TEST_004,17.83199772232909
TEST_005,8.184647881347903
TEST_006,17.81968406816401
TEST_007,17.721480451351024
TEST_008,37.24774624864032
TEST_009,2962.101936052737
TEST_010,3061.963433690663
TEST_011,36.41665065732166
TEST_012,17.82789222579673
TEST_013,2894.009817065022
TEST_014,16.89273619638037
TEST_015,16.88884694790934
TEST_016,46.633713474699825
TEST_017,45.20640796485013
TEST_018,10.31098131849642
TEST_019,37.05953792179607
TEST_020,10.256519262514331
TEST_021,16.730156363986673
TEST_022,71.61434102129232
TEST_023,8.1827635134818
TEST_024,10.202344872220865
TEST_025,16.869414132873118
TEST_026,7.97627281738487
TEST_027,37.256323846661
TEST_028,9.9151662380508
TEST_029,9.862794856312341
TEST_030,8.06863370363823
TEST_031,9.942600739529862
TEST_032,20.98939883623503
TEST_033,490.23013013616855
TEST_034,21.301000374112654
TEST_035,10.167168004663925
TEST_036,17.42609189825888
TEST_037,69.23090359219017
TEST_038,21.394394515972756
TEST_039,17.82789222579658
TEST_040,10.221155606000892
TEST_041,34.905993220483744
TEST_042,10.143784167147896
TEST_043,10.256519262514331
TEST_044,16.888846947909272
TEST_045,4.107712125533859
TEST_046,3061.963433690663
TEST_047,3073.264929204277
TEST_048,77.26805850956832
TEST_049,10.197647600447414
TEST_050,243.89337302789278
TEST_051,10.146120128696042
TEST_052,41.304750199016276
TEST_053,7.97627281738487
TEST_054,69.23090359219017
TEST_055,10.195299775626275
TEST_056,110.28082338495282
TEST_057,33.915638690582405
TEST_058,4.0663054634042615
TEST_059,37.10222886174704
TEST_060,77.26805850956832
TEST_061,36.85530418524828
TEST_062,9.942600739529862
TEST_063,36.199285622424206
TEST_064,37.45415470361064
TEST_065,9.34329368257332
TEST_066,21.057169839117595
TEST_067,16.737862660020202
TEST_068,7.892234847899855
TEST_069,36.39150361272093
TEST_070,10.167168004663925
TEST_071,44.014928428681614
TEST_072,7.979946872679817
TEST_073,29.957115924280192
TEST_074,10.251797048255819
TEST_075,229.42989163892844
TEST_076,17.04904275992887
TEST_077,8.279421637123361
TEST_078,10.256519262514331
TEST_079,36.65219597323479
TEST_080,17.823787674480727
TEST_081,13.79431058197535
TEST_082,36.199285622424206
TEST_083,7.979946872679817
TEST_084,20.12797109073019
TEST_085,18.97579587720876
TEST_086,7.974436424126878
TEST_087,36.65219597323479
TEST_088,77.09034690644104
TEST_089,36.02466907114908
TEST_090,36.224299841670096
TEST_091,21.110571958085462
TEST_092,16.966802323464552
TEST_093,36.41665065732166
TEST_094,27.586715750764544
TEST_095,77.26805850956832
TEST_096,37.45415470361064
TEST_097,36.41665065732166
TEST_098,230.40929760558777
TEST_099,34.889922117346856
TEST_100,7.979946872679817
TEST_101,17.045117524684713
TEST_102,42.835121194594
TEST_103,35.71083458083541
TEST_104,35.47316998366979
TEST_105,77.26805850956832
TEST_106,69.23090359219017
TEST_107,56.28594992827318
TEST_108,16.60733705504057
TEST_109,77.26805850956832
TEST_110,10.256519262514331
TEST_111,35.05096668067012
TEST_112,20.97490487978529
