ID,IC50_nM
TEST_000,489.78281813732644
TEST_001,15.946889619967607
TEST_002,8.908843819806803
TEST_003,17.17199327463958
TEST_004,13.28056134685068
TEST_005,8.448101293852961
TEST_006,13.267580485363519
TEST_007,13.64034625172501
TEST_008,26.780361158802947
TEST_009,171.92716515536785
TEST_010,201.0540974441693
TEST_011,10.71755207119463
TEST_012,11.033607941330436
TEST_013,58.60443005075922
TEST_014,13.94804772920651
TEST_015,20.670781309489456
TEST_016,10.760501706318413
TEST_017,28.546014574342486
TEST_018,11.809537119578517
TEST_019,16.11721192390659
TEST_020,7.930767664427639
TEST_021,13.795322411118454
TEST_022,46.03589705097207
TEST_023,7.930767664427639
TEST_024,6.208783951089887
TEST_025,16.075137560851907
TEST_026,7.343461849782142
TEST_027,22.530129062016037
TEST_028,22.321102561970786
TEST_029,15.399491099176746
TEST_030,8.138347347319794
TEST_031,14.550198134211271
TEST_032,6.617863967020239
TEST_033,34.423777303995756
TEST_034,27.721456844020672
TEST_035,8.969295695126776
TEST_036,12.731210657736858
TEST_037,35.80676423202588
TEST_038,12.844904507244646
TEST_039,9.262398405841745
TEST_040,8.358824061346969
TEST_041,25.61237188791065
TEST_042,18.753876388281338
TEST_043,7.930767664427639
TEST_044,9.922074011209379
TEST_045,6.575068852080388
TEST_046,81.66156490702204
TEST_047,96.9421755020644
TEST_048,87.98958254577846
TEST_049,14.550198134211271
TEST_050,36.62184681321588
TEST_051,8.20479345565947
TEST_052,14.507790314884224
TEST_053,10.88883092307007
TEST_054,13.678049087966665
TEST_055,15.823637084890507
TEST_056,40.178801836513344
TEST_057,27.69739863084279
TEST_058,9.307606198260245
TEST_059,9.049759577791491
TEST_060,54.418744893412914
TEST_061,10.006501209827938
TEST_062,13.622513152404753
TEST_063,16.11721192390659
TEST_064,13.808118433306928
TEST_065,14.550198134211271
TEST_066,14.431615704107035
TEST_067,18.364045723599755
TEST_068,15.147466765528163
TEST_069,15.946889619967607
TEST_070,8.448101293852961
TEST_071,142.65771895684634
TEST_072,10.570308074465851
TEST_073,22.619451710372214
TEST_074,9.224039161254785
TEST_075,37.00210126148292
TEST_076,12.376654701501568
TEST_077,14.550198134211271
TEST_078,8.448101293852961
TEST_079,15.55823353371043
TEST_080,9.280590979989178
TEST_081,8.71508632569819
TEST_082,17.11154193093405
TEST_083,12.552585240573142
TEST_084,20.891557597577812
TEST_085,23.46804643189015
TEST_086,10.28007140668245
TEST_087,8.780438878754786
TEST_088,44.37454469108693
TEST_089,10.760501706318413
TEST_090,22.43517800344011
TEST_091,17.89844936739441
TEST_092,16.653999946757427
TEST_093,66.64784690301887
TEST_094,12.738253693693983
TEST_095,65.18870885660323
TEST_096,13.808118433306928
TEST_097,28.52727671878685
TEST_098,48.84037957040781
TEST_099,25.61237188791065
TEST_100,11.809537119578517
TEST_101,17.043820159238077
TEST_102,115.55500404594869
TEST_103,26.397975204110747
TEST_104,24.4042403013034
TEST_105,54.418744893412914
TEST_106,17.275110194254783
TEST_107,25.045075509823636
TEST_108,11.312336410753495
TEST_109,54.418744893412914
TEST_110,7.930767664427639
TEST_111,16.11721192390659
TEST_112,12.847723024719638
