ID,IC50_nM
TEST_000,124.32608084087992
TEST_001,37.97534588083391
TEST_002,26.132001564693365
TEST_003,24.226223208837062
TEST_004,26.132001564693365
TEST_005,32.22254258308528
TEST_006,33.95401131996581
TEST_007,24.226223208837062
TEST_008,23.32264370871285
TEST_009,122.36873050629694
TEST_010,128.35951078465902
TEST_011,10.0
TEST_012,37.97534588083391
TEST_013,168.91922611885417
TEST_014,26.132001564693365
TEST_015,39.77700748229589
TEST_016,23.32264370871285
TEST_017,51.32762081015714
TEST_018,37.97534588083391
TEST_019,21.937142736241764
TEST_020,26.132001564693365
TEST_021,39.77700748229589
TEST_022,68.9551867552618
TEST_023,24.226223208837062
TEST_024,24.226223208837062
TEST_025,23.32264370871285
TEST_026,24.226223208837062
TEST_027,51.32762081015714
TEST_028,32.22254258308528
TEST_029,13.536163802637878
TEST_030,55.52537821063505
TEST_031,32.22254258308528
TEST_032,19.952623149688787
TEST_033,148.64012244981802
TEST_034,118.99434308177919
TEST_035,26.132001564693365
TEST_036,104.66885913608465
TEST_037,168.91922611885417
TEST_038,24.226223208837062
TEST_039,24.226223208837062
TEST_040,26.132001564693365
TEST_041,24.277480832402393
TEST_042,33.95401131996581
TEST_043,26.132001564693365
TEST_044,33.95401131996581
TEST_045,11.01451345840112
TEST_046,86.81273141559441
TEST_047,126.021191012019
TEST_048,111.47127738270731
TEST_049,32.22254258308528
TEST_050,96.21900677494502
TEST_051,9.235375231913496
TEST_052,37.97534588083391
TEST_053,33.95401131996581
TEST_054,24.226223208837062
TEST_055,24.277480832402393
TEST_056,122.36873050629694
TEST_057,53.558865927684884
TEST_058,23.32264370871285
TEST_059,33.95401131996581
TEST_060,122.36873050629694
TEST_061,15.481422916019806
TEST_062,24.277480832402393
TEST_063,33.95401131996581
TEST_064,21.937142736241764
TEST_065,32.22254258308528
TEST_066,65.46361740672761
TEST_067,51.32762081015714
TEST_068,33.95401131996581
TEST_069,37.97534588083391
TEST_070,26.132001564693365
TEST_071,101.50365129951653
TEST_072,32.22254258308528
TEST_073,38.2182036487024
TEST_074,26.132001564693365
TEST_075,81.45944756001828
TEST_076,24.226223208837062
TEST_077,32.22254258308528
TEST_078,32.22254258308528
TEST_079,39.77700748229589
TEST_080,24.226223208837062
TEST_081,12.445146117713868
TEST_082,37.97534588083391
TEST_083,32.22254258308528
TEST_084,37.97534588083391
TEST_085,32.22254258308528
TEST_086,33.95401131996581
TEST_087,37.97534588083391
TEST_088,122.36873050629694
TEST_089,21.937142736241764
TEST_090,37.97534588083391
TEST_091,23.32264370871285
TEST_092,19.05460717963248
TEST_093,24.277480832402393
TEST_094,55.52537821063505
TEST_095,120.96855039750166
TEST_096,21.937142736241764
TEST_097,23.32264370871285
TEST_098,101.50365129951653
TEST_099,39.77700748229589
TEST_100,33.95401131996581
TEST_101,24.226223208837062
TEST_102,104.66885913608465
TEST_103,39.77700748229589
TEST_104,81.45944756001828
TEST_105,122.36873050629694
TEST_106,51.32762081015714
TEST_107,111.47127738270731
TEST_108,37.97534588083391
TEST_109,116.97065533552846
TEST_110,26.132001564693365
TEST_111,23.32264370871285
TEST_112,23.32264370871285
