ID,IC50_nM
TEST_000,230.71216139195306
TEST_001,27.26143919456412
TEST_002,11.914655155603873
TEST_003,21.841151905374975
TEST_004,16.353394101331734
TEST_005,7.922844996903175
TEST_006,15.64171120603317
TEST_007,24.081557134592725
TEST_008,29.05319730593056
TEST_009,113.30092285632284
TEST_010,123.53578600141006
TEST_011,3.217406550424752
TEST_012,28.41765770321399
TEST_013,130.99554599653789
TEST_014,30.102523802532666
TEST_015,55.72395527905874
TEST_016,20.11937279058769
TEST_017,108.12602062539794
TEST_018,21.64006511992653
TEST_019,20.403724223498973
TEST_020,10.606308161032315
TEST_021,28.66828779970346
TEST_022,87.03164113180699
TEST_023,8.235707267919457
TEST_024,11.697816478131468
TEST_025,21.488032646343736
TEST_026,4.647604766399126
TEST_027,42.01464311442272
TEST_028,8.718070416078758
TEST_029,15.232841322612364
TEST_030,5.956383130550536
TEST_031,10.62823581183964
TEST_032,36.436257197778204
TEST_033,80.50478117760397
TEST_034,69.27740818922643
TEST_035,9.35957486515921
TEST_036,31.68248347444053
TEST_037,58.695417203996584
TEST_038,19.222394255467638
TEST_039,13.240193349110053
TEST_040,12.682655076863549
TEST_041,14.315307864673349
TEST_042,24.802191814373828
TEST_043,10.606308161032315
TEST_044,17.071174650530317
TEST_045,12.791270996020131
TEST_046,22.392896244738616
TEST_047,54.3908344013997
TEST_048,106.16573744365488
TEST_049,12.178179194063949
TEST_050,30.759804551312623
TEST_051,13.324254183734404
TEST_052,24.32677005309824
TEST_053,6.086621641050358
TEST_054,12.469437474872134
TEST_055,12.81907648623883
TEST_056,172.0449179206773
TEST_057,57.280683200285736
TEST_058,43.804484291953926
TEST_059,34.39902334923805
TEST_060,87.35376578502888
TEST_061,16.563278552958185
TEST_062,10.375275723451933
TEST_063,26.45413385723284
TEST_064,17.630769642831048
TEST_065,8.801453545432532
TEST_066,44.716806912112396
TEST_067,50.5864896330479
TEST_068,22.92386083562328
TEST_069,28.48006234716826
TEST_070,11.152694719224051
TEST_071,68.07011445819995
TEST_072,5.059243762186721
TEST_073,19.519219099375412
TEST_074,19.64657808595095
TEST_075,158.6111078291312
TEST_076,27.060284663223616
TEST_077,8.382413889053408
TEST_078,12.335864431935176
TEST_079,36.380417100259734
TEST_080,15.937039645353947
TEST_081,18.172609703078248
TEST_082,28.15137262748038
TEST_083,5.059243762186721
TEST_084,51.829771013805725
TEST_085,37.36233077734127
TEST_086,24.556739017400623
TEST_087,32.73707841276359
TEST_088,59.80010102719356
TEST_089,21.587576172600144
TEST_090,43.276173205925026
TEST_091,45.85360388904273
TEST_092,14.763473079736999
TEST_093,27.279845476203658
TEST_094,15.889992487766824
TEST_095,96.45732900539413
TEST_096,17.630769642831048
TEST_097,31.951218304559166
TEST_098,35.96169151706685
TEST_099,27.24324443568784
TEST_100,10.512856712646881
TEST_101,37.20117190256441
TEST_102,69.61132665734735
TEST_103,26.3686366351089
TEST_104,21.202558005122842
TEST_105,102.75158692201558
TEST_106,33.27310552994508
TEST_107,85.89819132755
TEST_108,42.55391035344576
TEST_109,92.17562284494956
TEST_110,10.606308161032315
TEST_111,23.995801244210078
TEST_112,26.82390933856888
