ID,IC50_nM
TEST_000,468.82413409733203
TEST_001,17.33460384808721
TEST_002,4.776509661626497
TEST_003,9.076580256382483
TEST_004,8.056797592262145
TEST_005,4.797537391809329
TEST_006,7.812726776343959
TEST_007,8.599913459365979
TEST_008,31.538594368248162
TEST_009,399.6053119413405
TEST_010,362.1490384935305
TEST_011,9.86186452766772
TEST_012,9.153688191343232
TEST_013,45.99102263402666
TEST_014,8.232440397931214
TEST_015,18.726965323003476
TEST_016,7.6203533535587775
TEST_017,17.85675797890485
TEST_018,7.006070675375298
TEST_019,14.191701235924269
TEST_020,5.253818765378752
TEST_021,8.375042893850674
TEST_022,65.18241385568088
TEST_023,4.794540692384898
TEST_024,5.657240233408037
TEST_025,10.594658046402824
TEST_026,0.7527667387568461
TEST_027,30.226408752052464
TEST_028,53.00331062061459
TEST_029,15.87275639686386
TEST_030,4.497353526469761
TEST_031,15.99925354419125
TEST_032,14.254346800958247
TEST_033,9.921394990113171
TEST_034,18.206607902855644
TEST_035,4.594255649130932
TEST_036,12.71449083969977
TEST_037,58.80535011346761
TEST_038,6.576433020747629
TEST_039,6.75641809546969
TEST_040,5.111386988114496
TEST_041,19.128058557391704
TEST_042,13.37862316036364
TEST_043,5.253818765378752
TEST_044,2.48937657915994
TEST_045,3.486564370607296
TEST_046,285.8241906744157
TEST_047,250.2477007362784
TEST_048,165.67628620174918
TEST_049,12.87846071306814
TEST_050,9.898883393397746
TEST_051,4.941564725908314
TEST_052,9.48499832784919
TEST_053,4.666700685047525
TEST_054,7.978354838010122
TEST_055,12.870416403528774
TEST_056,23.897636757928026
TEST_057,33.122271519001586
TEST_058,10.300943745835204
TEST_059,2.411863134821112
TEST_060,53.56871930042408
TEST_061,7.115543366637464
TEST_062,4.351823526882781
TEST_063,23.248303500695307
TEST_064,17.20240146530717
TEST_065,16.948465210682837
TEST_066,11.460776914843564
TEST_067,11.33375185060276
TEST_068,5.4689323305735895
TEST_069,17.83240138545328
TEST_070,5.253818765378752
TEST_071,70.8692040752389
TEST_072,8.831958624469605
TEST_073,18.412358772103882
TEST_074,5.871768677934114
TEST_075,17.940985695453445
TEST_076,8.226728933565484
TEST_077,14.600631576958754
TEST_078,5.20206185153246
TEST_079,9.81919259467696
TEST_080,5.993730731480809
TEST_081,9.279656553910506
TEST_082,16.028254364851108
TEST_083,6.0087752980742986
TEST_084,24.414556630120103
TEST_085,15.603521178818346
TEST_086,5.517377032173175
TEST_087,1.7464487681450143
TEST_088,52.55632483023815
TEST_089,7.839186917135041
TEST_090,25.437383502045115
TEST_091,18.065361403090854
TEST_092,26.885659478698937
TEST_093,95.88506749543556
TEST_094,5.710808328537959
TEST_095,118.92865891196993
TEST_096,17.20240146530717
TEST_097,31.538594368248162
TEST_098,30.089020341795038
TEST_099,11.39623769602045
TEST_100,6.46126228292926
TEST_101,6.481657717173579
TEST_102,35.638004636086485
TEST_103,15.738317708503468
TEST_104,39.52907106014708
TEST_105,52.21520182602112
TEST_106,15.057561398960015
TEST_107,6.272723338892956
TEST_108,32.04069758142562
TEST_109,58.36737125229855
TEST_110,5.253818765378752
TEST_111,12.951091788356052
TEST_112,9.83453907751015
