ID,IC50_nM
TEST_000,128.35951078465902
TEST_001,37.97534588083391
TEST_002,21.59379994167842
TEST_003,23.32264370871285
TEST_004,26.132001564693365
TEST_005,24.277480832402393
TEST_006,23.32264370871285
TEST_007,23.32264370871285
TEST_008,23.32264370871285
TEST_009,147.9596751629702
TEST_010,148.64012244981802
TEST_011,6.895117424751403
TEST_012,26.132001564693365
TEST_013,148.64012244981802
TEST_014,23.32264370871285
TEST_015,33.95401131996581
TEST_016,26.132001564693365
TEST_017,23.32264370871285
TEST_018,26.132001564693365
TEST_019,23.32264370871285
TEST_020,21.59379994167842
TEST_021,37.97534588083391
TEST_022,129.34777355129194
TEST_023,21.59379994167842
TEST_024,23.32264370871285
TEST_025,19.17535644613944
TEST_026,13.797584531115676
TEST_027,37.97534588083391
TEST_028,24.277480832402393
TEST_029,9.34908763604237
TEST_030,54.87410751959908
TEST_031,24.277480832402393
TEST_032,33.95401131996581
TEST_033,148.64012244981802
TEST_034,104.71285480508963
TEST_035,24.277480832402393
TEST_036,108.71895345432839
TEST_037,176.81572713830607
TEST_038,23.32264370871285
TEST_039,19.17535644613944
TEST_040,21.59379994167842
TEST_041,23.32264370871285
TEST_042,24.277480832402393
TEST_043,21.59379994167842
TEST_044,26.132001564693365
TEST_045,9.34908763604237
TEST_046,86.81273141559441
TEST_047,168.91922611885417
TEST_048,128.35951078465902
TEST_049,24.277480832402393
TEST_050,91.00967138636305
TEST_051,9.34908763604237
TEST_052,37.97534588083391
TEST_053,21.59379994167842
TEST_054,21.59379994167842
TEST_055,21.59379994167842
TEST_056,147.9596751629702
TEST_057,38.2182036487024
TEST_058,33.95401131996581
TEST_059,37.97534588083391
TEST_060,131.94790662929427
TEST_061,19.05460717963248
TEST_062,24.277480832402393
TEST_063,33.95401131996581
TEST_064,21.59379994167842
TEST_065,24.277480832402393
TEST_066,39.77700748229589
TEST_067,39.77700748229589
TEST_068,21.59379994167842
TEST_069,33.95401131996581
TEST_070,21.59379994167842
TEST_071,100.44378665480363
TEST_072,24.277480832402393
TEST_073,22.59334752224429
TEST_074,21.59379994167842
TEST_075,37.97534588083391
TEST_076,23.32264370871285
TEST_077,24.277480832402393
TEST_078,24.277480832402393
TEST_079,37.97534588083391
TEST_080,23.32264370871285
TEST_081,11.794150536592497
TEST_082,37.97534588083391
TEST_083,24.277480832402393
TEST_084,33.95401131996581
TEST_085,24.277480832402393
TEST_086,24.277480832402393
TEST_087,37.97534588083391
TEST_088,140.4774237788107
TEST_089,26.132001564693365
TEST_090,37.97534588083391
TEST_091,23.32264370871285
TEST_092,19.05460717963248
TEST_093,23.32264370871285
TEST_094,39.77700748229589
TEST_095,131.94790662929427
TEST_096,21.59379994167842
TEST_097,23.32264370871285
TEST_098,101.50365129951653
TEST_099,37.97534588083391
TEST_100,21.59379994167842
TEST_101,23.32264370871285
TEST_102,101.50365129951653
TEST_103,37.97534588083391
TEST_104,54.87410751959908
TEST_105,131.94790662929427
TEST_106,37.97534588083391
TEST_107,37.97534588083391
TEST_108,37.97534588083391
TEST_109,131.94790662929427
TEST_110,21.59379994167842
TEST_111,23.32264370871285
TEST_112,19.17535644613944
